timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
261,12,177,0.545454542355,0.999999992188,0.546874995728,3,3,10,0,5.10169491525,9,0,0,0,0,0,0,23700,23700,23700,0,1,0,0,0,0,0,0,0.022223266731,0.175270742458,0.132789086445,0.449754437374,0.219962466992,0.577777777778,0.116944444444,0.0282485875706,0.0169491525424,0.625,0.375,0.38,0.2,0.5,-0.218518518519,-0.3,-0.155555555556,0,0,0.5,0,6.90775527898214
70,9,1128,0.421428571052,0.999999998457,0.618827159539,8,2,1,1,4.81737588652,5,0,0,1,0,0,0,740,740,740,0,0,0,1,0,0,0,0,0.640232184146,0.239764725452,0.040001743603,0.040000787094,0.0400005597054,0.401869532337,0.156953109196,0.0576241134752,0.0106382978723,0.844155844156,0.155844155844,0.331830502831,0.0333333333333,1,-0.249652777778,-1,-0.1,0.254166666667,0.0375,0.245833333333,0.0375,6.20859002609663
415,9,1176,0.438308886593,0.999999998355,0.697368419906,6,0,1,1,4.34863945578,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.020721209458,0.398078711387,0.540018688876,0.0203970282818,0.0207843619981,0.438783728617,0.0260344624511,0.0331632653061,0.0212585034014,0.609375,0.390625,0.30091963592,0.1,0.8,-0.32661965812,-1,-0.1,0,0,0.5,0,6.55677835615804
194,8,883,0.400232018097,0.999999998113,0.535849055593,12,6,4,2,4.44507361268,9,0,0,0,0,1,0,2700,70200,36450,0,0,0,0,0,1,0,1,0.022352530038,0.0222433496543,0.0226605902369,0.254001082083,0.678742447988,0.510138609434,0.124608763693,0.0419026047565,0.0249150622877,0.627118644068,0.372881355932,0.381613431613,0.1,1,-0.231944444444,-0.6,-0.05,0,0,0.5,0,9.9617564606601
687,9,397,0.510309277035,0.999999995671,0.688311685332,2,2,0,1,4.48866498741,10,0,0,0,0,0,1,462,2500,1481,0,0,1,0,0,0,0,0,0.0200002002142,0.0200012825369,0.820000901728,0.119996649844,0.0200009656775,0.451031746032,0.173611111111,0.0403022670025,0.0100755667506,0.8,0.2,0.354166666667,0.2,0.75,-0.238888888889,-0.6,-0.1,0,0,0.5,0,6.32256523992728
359,12,173,0.572254331952,0.999999991935,0.6048387048,12,4,6,0,4.46820809249,8,0,0,0,0,1,0,2400,2400,2400,0,1,0,0,0,0,0,0,0.0250469547707,0.025001553319,0.151051009659,0.388249799042,0.410650683209,0.454545454545,0.069696969697,0.0404624277457,0.0115606936416,0.777777777778,0.222222222222,0.219480519481,0.1,0.5,-0.35,-0.5,-0.2,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6.86901445066571
93,11,1293,0.489845653542,0.999999998739,0.651954601952,47,4,1,25,4.58855375097,6,0,1,0,0,0,0,1500,1900,1700,0,1,0,0,0,0,0,0,0.0333346684095,0.37522917152,0.033391612842,0.52471090655,0.0333336406782,0.485553271668,0.00871663707995,0.0541376643465,0.046403712297,0.538461538462,0.461538461538,0.446951607916,0.05,1,-0.453988095238,-1,-0.05,1,0.5,0.5,0.5,10.1226230824528
216,7,536,0.471042470133,0.999999996914,0.592592590764,4,2,11,0,4.57835820896,7,0,0,0,0,1,0,2000,9500,5750,0,0,0,0,1,0,0,0,0.0285760637996,0.172157561386,0.0285742208605,0.32321083521,0.447481318744,0.435578262733,0.159145332637,0.0559701492537,0.0261194029851,0.681818181818,0.318181818182,0.374949494949,0.1,0.8,-0.172718253968,-0.5,-0.00833333333333,0,-0.00833333333333,0.5,0.00833333333333,6.62273632394984
584,8,669,0.508270675927,0.999999997494,0.684210524601,3,2,14,0,4.66068759342,6,0,0,0,0,1,0,3300,3300,3300,1,0,0,0,0,0,0,0,0.0338080709586,0.179811540292,0.0333432555655,0.0333338966322,0.719703236552,0.469578989086,0.172684897262,0.0717488789238,0.0194319880419,0.786885245902,0.213114754098,0.315107323232,0.1,0.85,-0.187271062271,-0.5,-0.05,0.333333333333,0.25,0.166666666667,0.25,8.41183267575841
83,12,392,0.602094239262,0.999999996063,0.744094485259,11,1,1,0,5.33418367347,4,0,0,0,0,0,1,1400,1400,1400,0,0,0,0,1,0,0,0,0.0500028223315,0.0500030492277,0.549412152218,0.0500018445361,0.300580131687,0.423055555556,0.153796296296,0.030612244898,0.00255102040816,0.923076923077,0.0769230769231,0.294027777778,0.0333333333333,0.75,-0.6,-0.6,-0.6,1,0.8,0.5,0.8,7.17011954344963
21,9,352,0.618768326631,0.999999995918,0.726530609279,16,2,0,1,5.54261363636,5,0,0,0,0,0,1,924,1000,962,0,0,0,1,0,0,0,0,0.040001207601,0.0400008739577,0.839994933981,0.0400005251457,0.040002459315,0.414646464646,-0.086069023569,0.0170454545455,0.0198863636364,0.461538461538,0.538461538462,0.243181818182,0.1,0.5,-0.429761904762,-0.875,-0.2,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6.64118216974059
385,12,204,0.646766165936,0.999999992424,0.719696964245,12,4,4,0,4.9362745098,5,0,0,0,0,0,0,1700,9200,4500,0,0,0,1,0,0,0,0,0.0400006609105,0.0400881354743,0.0400002752689,0.839910818749,0.040000109597,0.552298192004,0.202279093456,0.0637254901961,0.00980392156863,0.866666666667,0.133333333333,0.374134199134,0.1,1,-0.3125,-0.5,-0.125,0,0,0.5,0,7.00306545878646
220,10,776,0.54128440296,0.999999997868,0.727078889708,8,5,2,2,4.67139175258,6,0,1,0,0,0,0,375,1200,932,1,0,0,0,0,0,0,0,0.0333342479708,0.699873742519,0.199787172907,0.0336606241481,0.0333442124552,0.500979513444,0.144944515578,0.0515463917526,0.0193298969072,0.727272727273,0.272727272727,0.416234848485,0.0333333333333,1,-0.370555555556,-0.6,-0.125,0.9,-0.6,0.4,0.6,7.17011954344963
400,12,320,0.574324322384,0.999999993506,0.805194799966,5,5,20,1,4.15625,8,0,0,0,0,0,0,4100,12000,7933.33333333,0,0,1,0,0,0,0,0,0.0250005783764,0.0251641070915,0.0250000897264,0.899834946503,0.0250002783025,0.623849206349,0.0576118326118,0.03125,0.028125,0.526315789474,0.473684210526,0.310779220779,0.1,0.5,-0.417283950617,-1,-0.1,0.644444444444,-0.0777777777778,0.144444444444,0.0777777777778,7.9373746961633
135,12,452,0.512528472637,0.999999995918,0.673469385006,5,1,2,0,4.48230088496,6,0,0,0,0,0,1,2200,2200,2200,0,1,0,0,0,0,0,0,0.0337262292581,0.0333374488942,0.865671902962,0.0333337469229,0.0339306719628,0.360044893378,0.148569023569,0.0309734513274,0.00221238938053,0.933333333333,0.0666666666667,0.331168831169,0.1,0.6,-0.125,-0.125,-0.125,1,0.6,0.5,0.6,6.71295620067707
616,7,240,0.573839660026,0.999999992248,0.72093022697,4,2,1,1,4.39166666667,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.452392051279,0.0400083679057,0.0402590122664,0.0410987279296,0.426241840619,0.56317016317,0.119463869464,0.0333333333333,0.00833333333333,0.8,0.2,0.358712121212,0.1,0.6,-0.333333333333,-0.5,-0.166666666667,0,0,0.5,0,8.49699048409872
483,10,178,0.645714282024,0.999999990991,0.729729723156,9,6,1,0,4.69662921348,6,0,0,0,0,1,0,917,917,917,0,0,0,1,0,0,0,0,0.033381705807,0.0333358261485,0.0333431036886,0.0333333902166,0.866605974139,0.466666666667,0.161111111111,0.0337078651685,0.0112359550562,0.75,0.25,0.347222222222,0.2,0.5,-0.075,-0.1,-0.05,0,0,0.5,0,7.09007683577609
715,10,261,0.625984249504,0.999999994048,0.755952376453,10,3,1,0,4.87356321839,7,0,0,0,0,0,1,1200,1200,1200,0,0,1,0,0,0,0,0,0.0288790079862,0.0286016104615,0.884931752357,0.0285838078857,0.0290038213094,0.416111111111,0.151111111111,0.0268199233716,0.0114942528736,0.7,0.3,0.417857142857,0.25,0.5,-0.219444444444,-0.4,-0.125,0,0,0.5,0,7.24422751560335
678,8,158,0.618421048563,0.999999988636,0.715909082774,5,1,0,0,4.58860759494,9,0,1,0,0,0,0,22400,22400,22400,0,0,0,0,1,0,0,0,0.0228494165574,0.022747011346,0.0222651845122,0.759681420475,0.172456967109,0.605769230769,0.272435897436,0.0443037974684,0.0126582278481,0.777777777778,0.222222222222,0.542857142857,0.4,1,-0.129166666667,-0.133333333333,-0.125,0.5,0.5,0,0.5,9.01188943325234
36,10,357,0.553892213911,0.999999994845,0.726804119965,8,4,1,0,4.55182072829,5,0,0,0,0,1,0,1100,1700,1250,0,0,1,0,0,0,0,0,0.0400090165144,0.040009732393,0.0400059234125,0.0400055311184,0.839969796562,0.451094276094,0.147671156004,0.0392156862745,0.0168067226891,0.7,0.3,0.340097402597,0.1,0.9,-0.138888888889,-0.166666666667,-0.125,0,0,0.5,0,7.90100705199242
623,13,96,0.749999992188,0.999999982759,0.827586192628,1,1,0,1,4.41666666667,5,0,0,0,0,0,0,1400,1400,1400,0,0,0,1,0,0,0,0,0.0400203456501,0.0400687506623,0.430536566795,0.449365028439,0.0400093084529,0.53,-0.14,0.0104166666667,0.03125,0.25,0.75,0.1,0.1,0.1,-0.322222222222,-0.7,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,7.17011954344963
526,11,342,0.576923075216,0.999999995,0.704999996475,7,4,0,3,4.43567251462,9,0,0,0,1,0,0,5000,15400,10200,0,0,1,0,0,0,0,0,0.023191392655,0.360756362549,0.194915092053,0.398209208314,0.0229279444292,0.491512345679,0.119444444444,0.0292397660819,0.00877192982456,0.769230769231,0.230769230769,0.3475,0.1,0.8,-0.175,-0.3,-0.1,0,0,0.5,0,7.09007683577609
72,14,1046,0.364522416799,0.999999998305,0.520338982169,10,5,27,0,4.24569789675,7,0,1,0,0,0,0,863,1700,1164.33333333,0,1,0,0,0,0,0,0,0.0287822921415,0.0294554151142,0.0285733093556,0.598879397501,0.314309585888,0.560903318903,0.0834105339105,0.0372848948375,0.0219885277247,0.629032258065,0.370967741935,0.412373737374,0.1,1,-0.459860248447,-1,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6.70686233660275
727,10,604,0.433774833719,0.999999997101,0.588405795396,13,7,1,0,4.59437086093,7,1,0,0,0,0,0,2300,3300,2800,0,0,0,0,1,0,0,0,0.0290766990383,0.0288048770974,0.171639666843,0.0287536639589,0.741725093063,0.585979755539,0.131059332824,0.0430463576159,0.0149006622517,0.742857142857,0.257142857143,0.348286713287,0.0333333333333,0.8,-0.202380952381,-0.4,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,8.16051824747751
51,7,3550,0.236476918653,0.999999999433,0.41666666643,4,3,10,1,4.00478873239,7,0,1,0,0,0,0,892,5500,3196,0,1,0,0,0,0,0,0,0.0285733661607,0.0296528738561,0.0285725113965,0.598596853544,0.314604395043,0.532942289826,0.158854284034,0.0523943661972,0.0185915492958,0.738095238095,0.261904761905,0.386875610948,0.0333333333333,1,-0.31951960077,-1,-0.025,0,0,0.5,0,7.82404601085629
330,9,464,0.525229356594,0.999999996212,0.685606058009,10,7,7,0,4.43103448276,10,0,0,0,0,1,0,732,7300,4016,0,0,1,0,0,0,0,0,0.0200229638461,0.0200004224877,0.0200040982457,0.0200001110566,0.919972404364,0.433479960899,0.140957966764,0.0258620689655,0.00646551724138,0.8,0.2,0.400946969697,0.1,0.8,-0.0805555555556,-0.166666666667,-0.025,0.5,0,0,0,9.13776967914135
700,11,467,0.555066078073,0.999999996169,0.762452104358,5,0,1,0,4.50749464668,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5499853101,0.050031858529,0.050231381599,0.0500064255501,0.299745024222,0.489392764858,0.24503875969,0.0599571734475,0.00214132762313,0.965517241379,0.0344827586207,0.395119047619,0.0333333333333,0.75,-0.166666666667,-0.166666666667,-0.166666666667,0,0,0.5,0,6.75110146893676
181,10,1439,0.386103151586,0.999999998817,0.537278105873,2,1,15,0,4.4169562196,6,0,1,0,0,0,0,1000,1000,1000,0,0,0,0,1,0,0,0,0.033349589023,0.86595003439,0.0333341547005,0.033578952646,0.0337872692407,0.505294665077,0.0491310621745,0.0423905489924,0.0375260597637,0.530434782609,0.469565217391,0.518165850543,0.05,1,-0.358179012346,-0.8,-0.05,0.333333333333,0.166666666667,0.166666666667,0.166666666667,6.56807791141198
16,12,648,0.533442087221,0.999999997732,0.60997732288,61,3,1,0,5.14351851852,7,0,0,0,0,0,1,846,2800,1823,0,1,0,0,0,0,0,0,0.028578397836,0.0286705944496,0.212311876082,0.181014383853,0.54942474778,0.539417989418,0.326670374379,0.0432098765432,0.0108024691358,0.8,0.2,0.509717068646,0.1,1,-0.288293650794,-0.5,-0.125,0.5,0.25,0,0.25,7.54960916515453
619,10,571,0.522441650768,0.999999996997,0.702702700592,13,2,7,0,4.56917688266,6,1,0,0,0,0,0,4900,4900,4900,1,0,0,0,0,0,0,0,0.033439685409,0.0333976378675,0.0333339014247,0.0333841521092,0.866444623189,0.48750574822,0.244233147805,0.0525394045534,0.0105078809107,0.833333333333,0.166666666667,0.511136363636,0.1,1,-0.244444444444,-0.5,-0.1,0,0,0.5,0,7.90100705199242
433,11,417,0.525672370353,0.999999996063,0.669291335948,6,4,1,0,4.85851318945,6,0,0,1,0,0,0,739,3100,2113,0,0,0,0,1,0,0,0,0.690760789767,0.0333363384627,0.209166575642,0.0333976918058,0.0333386043227,0.467325036075,0.208441558442,0.0455635491607,0,1,0,0.372966507177,0.0333333333333,0.6,0,0,0,0,0,0.5,0,8.41183267575841
117,11,489,0.477178422247,0.999999996656,0.608695650138,14,3,0,0,4.64212678937,3,0,1,0,0,0,0,49,1300,783,0,0,0,0,0,1,0,1,0.0666731907602,0.73154289586,0.0669584720939,0.068158755917,0.0666666853687,0.382035984848,0.0545170454545,0.0368098159509,0.0102249488753,0.782608695652,0.217391304348,0.252474747475,0.136363636364,0.8,-0.52,-1,-0.4,0.393939393939,0.193181818182,0.106060606061,0.193181818182,6.85224256905188
647,10,446,0.567264572719,0.99999999639,0.722021658043,4,3,1,0,4.5134529148,6,0,0,0,0,1,0,1800,9700,5750,1,0,0,0,0,0,0,0,0.0337516794235,0.0338382051235,0.0333403783035,0.36606344357,0.53300629358,0.4002463661,0.11609694506,0.042600896861,0.0201793721973,0.678571428571,0.321428571429,0.36331738437,0.1,1,-0.293672839506,-0.6,-0.1,0,0,0.5,0,8.36637030168165
645,8,256,0.624999997559,0.999999992701,0.810218972188,3,0,1,0,4.58984375,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0333355220498,0.0333535150405,0.365789619762,0.533803778931,0.0337175642172,0.484459858323,0.201165879575,0.0546875,0.01953125,0.736842105263,0.263157894737,0.346474953618,0.1,0.7,-0.116111111111,-0.155555555556,-0.05,0,0,0.5,0,8.13153071060425
85,10,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.150766895533,0.028833814662,0.0285718854904,0.763255297063,0.0285721072515,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0.5,1,6.23244801655052
252,16,414,0.556451611407,0.999999996139,0.667953665375,10,10,11,0,4.34541062802,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0333458161731,0.866456659021,0.0333334937504,0.0335303627481,0.0333336683071,0.549810606061,0.248787878788,0.0314009661836,0.0024154589372,0.928571428571,0.0714285714286,0.447086247086,0.136363636364,1,-0.5,-0.5,-0.5,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,7.00306545878646
199,9,1073,0.392249527039,0.999999998246,0.599999998947,9,0,1,0,4.57129543336,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.911110802241,0.0222223692764,0.0222223108087,0.0222222486348,0.0222222690387,0.505142625232,0.215914244486,0.0596458527493,0.0167753960857,0.780487804878,0.219512195122,0.454846455628,0.0333333333333,1,-0.192283950617,-0.5,-0.05,0.1,0,0.4,0,8.47637119689598
240,8,196,0.62105262831,0.999999991453,0.717948711812,3,1,1,0,4.82142857143,7,0,0,1,0,0,0,1900,1900,1900,0,1,0,0,0,0,0,0,0.885713613253,0.0285717459793,0.0285715985367,0.028571512802,0.0285715294287,0.5375,-0.00208333333333,0.0204081632653,0.0204081632653,0.5,0.5,0.3875,0.25,0.5,-0.416666666667,-0.7,-0.1,0,0.3,0.5,0.3,6.88038408218601
62,9,145,0.741258736075,0.999999988636,0.863636353822,3,2,0,2,4.30344827586,10,0,1,0,0,0,0,569,13000,6784.5,0,0,0,0,1,0,0,0,0.0200163804328,0.699171404403,0.0200004721491,0.24080678245,0.020004960566,0.658134920635,0.0634920634921,0.048275862069,0.0413793103448,0.538461538462,0.461538461538,0.369047619048,0.1,0.5,-0.282407407407,-0.7,-0.05,0.625,0,0.125,0,6.74523634948436
659,10,171,0.658682630786,0.999999990099,0.782178210077,6,3,0,0,4.76023391813,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0286088875985,0.0286438796831,0.0285871673648,0.0285778200669,0.885582245287,0.571875,0.154545454545,0.0292397660819,0.0116959064327,0.714285714286,0.285714285714,0.432272727273,0.136363636364,0.75,-0.4625,-0.8,-0.125,0,0,0.5,0,8.00636756765025
723,8,226,0.61643835335,0.999999992593,0.748148142606,5,2,1,0,4.98672566372,7,0,0,1,0,0,0,2000,2000,2000,0,1,0,0,0,0,0,0,0.498011519087,0.160588810944,0.0285757251813,0.028575019679,0.284248925109,0.432813852814,0.223463203463,0.0619469026549,0,1,0,0.349480519481,0.136363636364,0.6,0,0,0,0,0,0.5,0,7.49554194388426
398,12,124,0.758064510016,0.999999987342,0.822784799712,4,4,0,2,4.40322580645,10,0,1,0,0,0,0,1100,3000,2050,0,0,0,0,1,0,0,0,0.121957964801,0.0204959863622,0.0200071780852,0.69322555493,0.144313315822,0.42962962963,0.0425925925926,0.0241935483871,0.0241935483871,0.5,0.5,0.35,0.25,0.5,-0.322222222222,-0.5,-0.166666666667,0,0,0.5,0,6.5191472879404
164,8,385,0.580729165154,0.999999995261,0.781990517621,9,1,1,2,4.5012987013,5,0,0,0,1,0,0,1800,1800,1800,1,0,0,0,0,0,0,0,0.0400074901972,0.44018868759,0.437791126667,0.0403726196874,0.0416400758584,0.593256939139,0.166909854851,0.0571428571429,0.0233766233766,0.709677419355,0.290322580645,0.388362849272,0.1,1,-0.303703703704,-0.4,-0.1,1,1,0.5,1,7.49554194388426
274,6,964,0.410201912423,0.999999998804,0.421052631075,15,14,12,0,5.02282157676,10,0,1,0,0,0,0,1800,1800,1800,0,0,1,0,0,0,0,0,0.020000257192,0.27769051531,0.0200002505133,0.662308840921,0.0200001360639,0.470681818182,0.333341450216,0.0632780082988,0.00622406639004,0.910447761194,0.089552238806,0.459573486623,0.0333333333333,0.8,-0.269444444444,-0.5,-0.05,0,0,0.5,0,6.59167373200866
303,12,723,0.487943261719,0.999999997619,0.67619047458,20,6,1,11,4.41078838174,8,0,1,0,0,0,0,984,31500,9646,0,1,0,0,0,0,0,0,0.0250634588494,0.696657314164,0.0250021051651,0.228275556004,0.0250015658172,0.516973632428,0.0146851633215,0.0387275242047,0.0359612724758,0.518518518519,0.481481481481,0.367285095857,0.1,0.7,-0.380311355311,-1,-0.0714285714286,0.5,0.136363636364,0,0.136363636364,7.17011954344963
699,9,480,0.529284163711,0.99999999631,0.701107008483,4,3,17,0,4.23958333333,7,1,0,0,0,0,0,654,1700,1177,0,0,0,0,1,0,0,0,0.363316210028,0.0286235153326,0.0285905373911,0.0291178941591,0.55035184309,0.530621025065,0.259371492705,0.0395833333333,0.00833333333333,0.826086956522,0.173913043478,0.464319890636,0.1,0.9,-0.233333333333,-0.6,-0.0333333333333,0,0,0.5,0,7.17011954344963
617,8,235,0.620087333537,0.999999993289,0.7248322099,7,2,0,0,4.47659574468,7,0,0,0,0,0,0,7300,7300,7300,0,0,1,0,0,0,0,0,0.0285761766465,0.632912920681,0.0285740825446,0.281363350989,0.0285734691391,0.564912280702,0.144298245614,0.0510638297872,0.00851063829787,0.857142857143,0.142857142857,0.336805555556,0.166666666667,0.6,-0.55,-0.6,-0.5,0,0,0.5,0,7.49554194388426
209,11,151,0.683453232493,0.99999999,0.699999993,15,3,11,1,5.24503311258,10,0,0,0,0,0,0,9900,9900,9900,0,0,0,0,1,0,0,0,0.129090322119,0.119292067556,0.0200014794254,0.711107325174,0.0205088057256,0.633982683983,0.160551948052,0.0264900662252,0.0132450331126,0.666666666667,0.333333333333,0.390340909091,0.136363636364,0.8,-0.21875,-0.25,-0.1875,0.333333333333,0.25,0.166666666667,0.25,6.90775527898214
568,11,2099,0.330838323188,0.99999999915,0.489379778684,16,8,9,0,4.32396379228,8,0,0,0,0,1,0,878,5100,2569.5,0,0,1,0,0,0,0,0,0.0250378311468,0.0250757742751,0.151150440757,0.145570953299,0.653165000522,0.43191671176,0.165374616703,0.0466888994759,0.0109575988566,0.809917355372,0.190082644628,0.38239287923,0.05,1,-0.275664251208,-0.8,-0.05,0,0,0.5,0,8.21608809863232
76,13,339,0.598802393417,0.999999994595,0.82162161718,2,1,3,1,4.54867256637,6,0,1,0,0,0,0,866,866,866,0,0,0,0,1,0,0,0,0.200190610923,0.418457887953,0.0333367626141,0.314680586355,0.0333341521541,0.3829218107,0.0824074074074,0.023598820059,0.023598820059,0.5,0.5,0.5625,0.1,1,-0.284375,-1,-0.1,0,0,0.5,0,7.17011954344963
307,10,1634,0.406926406675,0.999999999004,0.56972111497,20,1,2,0,4.76193390453,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0181833093611,0.0181833399074,0.741172701552,0.0185009639144,0.203959685265,0.472100785851,0.0755087555088,0.046511627907,0.0275397796818,0.628099173554,0.371900826446,0.35747465254,0.1,0.6,-0.297839506173,-1,-0.025,0.25,-0.25,0.25,0.25,6.75576892198426
683,13,856,0.410553410025,0.999999998134,0.496268655791,8,2,20,0,4.64018691589,10,0,1,0,0,0,0,795,795,795,0,0,0,0,0,0,1,1,0.214958648947,0.724776663528,0.0200885077544,0.0201758159342,0.0200003638364,0.393268398268,0.160519480519,0.0467289719626,0.0163551401869,0.740740740741,0.259259259259,0.489625,0.0333333333333,1,-0.310119047619,-0.8,-0.1,0.3,1,0.2,1,8.16051824747751
524,9,1809,0.384572386593,0.999999999033,0.578336556501,20,8,9,0,4.58264234384,10,1,0,0,0,0,0,949,35800,19216.3333333,0,0,0,0,1,0,0,0,0.520161128736,0.120384298016,0.0200452623504,0.0200358667777,0.319373444119,0.476419754709,0.200116663713,0.057490326147,0.0149253731343,0.793893129771,0.206106870229,0.413216471029,0.0333333333333,1,-0.256959141681,-0.7,-0.05,0.5,0.5,0,0.5,7.78322401633604
418,11,265,0.664092661529,0.999999994152,0.795321632776,8,4,1,0,4.71698113208,6,0,1,0,0,0,0,696,696,696,0,0,0,0,0,1,0,1,0.0333349531922,0.705953826636,0.193746199629,0.0336315403932,0.0333334801492,0.455,0.333888888889,0.0452830188679,0.00754716981132,0.857142857143,0.142857142857,0.441666666667,0.0333333333333,1,-0.0875,-0.125,-0.05,0,0,0.5,0,7.00306545878646
230,10,747,0.438596490636,0.999999997416,0.674418602908,7,0,1,0,4.54484605087,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.666966978417,0.0290788803046,0.0285870664728,0.0285714697411,0.246795605064,0.535591133005,0.282614942529,0.0522088353414,0.00267737617135,0.951219512195,0.0487804878049,0.438888888889,0.0333333333333,1,-0.1125,-0.125,-0.1,0.833333333333,0.266666666667,0.333333333333,0.266666666667,8.00636756765025
106,10,306,0.513245031413,0.999999994253,0.666666662835,3,3,10,1,4.6339869281,6,0,0,0,0,1,0,7600,7600,7600,0,0,1,0,0,0,0,0,0.0335016493173,0.0333703097874,0.0333344775828,0.0335199089197,0.866273654393,0.461345482475,0.143029604804,0.0588235294118,0.016339869281,0.782608695652,0.217391304348,0.348088023088,0.1,1,-0.334444444444,-0.666666666667,-0.05,0.6,0.4,0.1,0.4,7.17011954344963
201,12,330,0.556923075209,0.999999994845,0.721649480816,11,2,1,0,4.81212121212,8,0,0,0,0,0,1,793,1000,896.5,0,0,0,0,0,1,0,1,0.0264206143837,0.0250034403278,0.898571736959,0.0250020653296,0.0250021430003,0.227922077922,-0.0544184076793,0.0181818181818,0.0333333333333,0.352941176471,0.647058823529,0.162229437229,0.1,0.25,-0.186038961039,-0.875,-0.0714285714286,0,0,0.5,0,6.75576892198426
602,9,83,0.78048779536,0.99999998,0.8599999828,2,1,1,1,4.39759036145,10,0,1,0,0,0,0,26600,26600,26600,0,0,0,1,0,0,0,0,0.0200272902488,0.20805125619,0.117299152824,0.634617489083,0.0200048116544,0.628571428571,0.517857142857,0.0722891566265,0.0120481927711,0.857142857143,0.142857142857,0.645833333333,0.375,1,-0.25,-0.25,-0.25,1,1,0.5,1,7.9373746961633
86,9,297,0.549152540511,0.999999994536,0.661202182179,2,2,2,0,4.67003367003,10,0,0,0,0,1,0,3000,3000,3000,0,1,0,0,0,0,0,0,0.020104484188,0.0200293278664,0.126632089829,0.0200008181995,0.813233279917,0.451846590909,0.168418560606,0.023569023569,0.00673400673401,0.777777777778,0.222222222222,0.409956709957,0.136363636364,0.9,-0.0875,-0.125,-0.05,0,0,0.5,0,7.78322401633604
537,9,263,0.607999997568,0.999999994083,0.686390528483,13,2,10,0,4.39923954373,9,0,0,0,0,0,0,3400,3400,3400,0,0,0,0,0,1,0,1,0.138136710101,0.0222307593003,0.0222513314145,0.795119806863,0.022261392322,0.614981103553,0.0739455782313,0.0570342205323,0.0190114068441,0.75,0.25,0.404952380952,0.1,1,-0.434285714286,-0.6,-0.0714285714286,0.9,-0.6,0.4,0.6,7.00306545878646
52,10,526,0.517819705413,0.999999996988,0.650602407679,6,5,13,0,4.57794676806,7,0,0,0,0,0,0,1300,25400,9600,1,0,0,0,0,0,0,0,0.0285748152651,0.174561628274,0.0290706679793,0.457718907203,0.310073981279,0.434563636364,0.117709090909,0.0285171102662,0.0171102661597,0.625,0.375,0.383515151515,0.1,1,-0.188888888889,-0.5,-0.05,0,0,0.5,0,7.09007683577609
213,9,156,0.695945941244,0.99999998913,0.815217382443,3,2,1,1,4.69230769231,8,0,1,0,0,0,0,2000,2000,2000,1,0,0,0,0,0,0,0,0.0250611869454,0.777162457861,0.0250233160264,0.0250427061002,0.147710333067,0.327840909091,0.0507575757576,0.0512820512821,0.025641025641,0.666666666667,0.333333333333,0.238636363636,0.1,0.5,-0.2,-0.4,-0.1,0.3,0.1,0.2,0.1,6.7990558620588
507,8,1325,0.375094912396,0.999999998478,0.619482495252,15,0,1,0,4.27622641509,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.768020099295,0.0250549323579,0.0250007207223,0.0250802356916,0.156844011933,0.496718006674,0.103263513772,0.0437735849057,0.0196226415094,0.690476190476,0.309523809524,0.387033512465,0.1,1,-0.370566239316,-1,-0.1,0.5,0.5,0,0.5,7.37775890822787
