timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
357,11,1189,0.404923598977,0.999999998494,0.611445782212,14,7,1,1,4.36248948696,7,0,0,0,0,1,0,612,9200,4402.4,0,0,0,1,0,0,0,0,0.0285715572227,0.601154016122,0.0285725544743,0.0285722398578,0.313129632323,0.454167657739,0.0861408432837,0.0386879730866,0.0210260723297,0.647887323944,0.352112676056,0.38436006023,0.05,1,-0.30726984127,-0.5,-0.0714285714286,0.5,0.136363636364,0,0.136363636364,7.78322401633604
712,10,878,0.473684209984,0.999999998211,0.631484793146,32,31,30,0,4.5410022779,7,0,0,0,0,0,0,191,9800,1891.67741935,0,0,0,0,0,1,0,1,0.0286226932104,0.392137337108,0.0285890868937,0.522075875654,0.0285750071339,0.472037269779,0.0819492932396,0.0569476082005,0.0330296127563,0.632911392405,0.367088607595,0.311536796537,0.05,1,-0.268582375479,-0.7,-0.1,0.5,0.25,0,0.25,7.17011954344963
52,12,537,0.528301885796,0.999999996825,0.685714283537,2,2,2,0,4.35940409683,8,0,1,0,0,0,0,5100,8500,6800,1,0,0,0,0,0,0,0,0.0250003349481,0.899905628395,0.0250002210514,0.0250937088801,0.0250001067256,0.384604978355,0.165480699856,0.0502793296089,0.0223463687151,0.692307692308,0.307692307692,0.447274330608,0.1,1,-0.344444444444,-0.7,-0.1,0.333333333333,0.25,0.166666666667,0.25,9.40919123072135
157,10,168,0.624161069637,0.999999990991,0.621621616021,17,1,18,1,4.38095238095,7,0,0,0,0,0,0,18100,18100,18100,1,0,0,0,0,0,0,0,0.0292473174792,0.0285892348872,0.0285746278225,0.767294067069,0.146294752742,0.573333333333,-0.15,0.0178571428571,0.0297619047619,0.375,0.625,0.366666666667,0.1,0.5,-0.52,-0.7,-0.3,1,-1,0.5,1,9.03598698483141
685,9,156,0.696774189053,0.999999989583,0.864583324327,2,2,0,1,4.76282051282,8,0,1,0,0,0,0,7400,7400,7400,0,0,0,0,1,0,0,0,0.0250543360922,0.724561624519,0.0250188536786,0.200273115933,0.0250920697771,0.545936639118,0.0864325068871,0.0512820512821,0.0128205128205,0.8,0.2,0.25634469697,0.125,0.6,-0.55,-0.8,-0.3,0.3,-0.5,0.2,0.5,6.57786135772105
574,9,564,0.458256028834,0.999999996979,0.598187309371,31,2,0,0,4.75354609929,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05000012606,0.0500287719031,0.0500000688729,0.799970837292,0.0500001958723,0.422557997558,-0.111294261294,0.0177304964539,0.0230496453901,0.434782608696,0.565217391304,0.35,0.1,1,-0.475152625153,-0.7,-0.05,0.6,0.15,0.1,0.15,9.25913053614561
503,9,512,0.531620552309,0.999999996667,0.693333331022,12,0,1,1,4.54296875,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0222277112393,0.160017327019,0.579308855586,0.216222480162,0.0222236259936,0.397009871442,0.159885789715,0.041015625,0.013671875,0.75,0.25,0.418001443001,0.05,1,-0.238293650794,-0.6,-0.1,0.3,1,0.2,1,6.62671774924903
306,10,237,0.565400841496,0.999999993939,0.618181814435,13,3,10,0,5.01265822785,8,0,0,0,0,0,0,15400,15400,15400,0,0,0,0,0,1,0,1,0.0250839829323,0.277568297354,0.0250342236344,0.647313149953,0.0250003461261,0.481837168679,0.233937115516,0.0675105485232,0.0084388185654,0.888888888889,0.111111111111,0.350300324675,0.1,1,-0.4,-0.5,-0.3,0.95,0.6,0.45,0.6,7.24422751560335
90,11,637,0.505654280282,0.999999997462,0.657360404423,18,3,1,0,5.06750392465,3,0,0,0,0,0,1,678,917,757.666666667,0,0,0,0,1,0,0,0,0.0666669683179,0.0666667158483,0.733325425477,0.0666669427257,0.0666739476306,0.280340136054,0.00258928571429,0.0125588697017,0.010989010989,0.533333333333,0.466666666667,0.230416666667,0.0333333333333,0.55,-0.247619047619,-0.5,-0.1,0,0,0.5,0,7.00306545878646
531,12,199,0.653061221158,0.999999991453,0.743589737234,6,1,0,1,4.23618090452,5,0,0,0,0,0,0,9700,9700,9700,0,0,0,0,1,0,0,0,0.0400055909678,0.0400270064617,0.0400033744912,0.839961459413,0.0400025686665,0.556009070295,0.328798185941,0.0753768844221,0.00502512562814,0.9375,0.0625,0.504761904762,0.1,1,-0.666666666667,-0.666666666667,-0.666666666667,1,-0.625,0.5,0.625,8.10167774745457
661,9,132,0.576923072485,0.999999988235,0.670588227405,2,1,1,0,4.52272727273,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.201842487389,0.0333445019195,0.0334486762496,0.0333922435392,0.697972090903,0.416558441558,0.168181818182,0.0227272727273,0,1,0,0.224242424242,0.136363636364,0.4,0,0,0,0,0,0.5,0,7.64969262371151
63,10,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02857227154,0.211674207543,0.0285716101477,0.7026100842,0.0285718265687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,7.09007683577609
118,12,677,0.499999999247,0.999999997368,0.742105261205,15,0,1,1,5.09453471196,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0333448249552,0.200025084892,0.699959943838,0.0333349987994,0.0333351475157,0.463967258795,0.136019679554,0.0384047267356,0.0162481536189,0.702702702703,0.297297297297,0.461290792541,0.0333333333333,1,-0.299368686869,-0.8,-0.0125,0.25,0.4,0.25,0.4,6.68710860786652
315,11,801,0.498734176584,0.999999997908,0.692468617798,16,2,11,0,4.45692883895,10,0,0,0,0,0,1,1300,1300,1300,0,0,0,1,0,0,0,0,0.0213532602977,0.0200072798406,0.531325423383,0.0200124809961,0.407301555483,0.492803030303,0.153001165501,0.0349563046192,0.0137328339576,0.717948717949,0.282051282051,0.414264069264,0.1,1,-0.279545454545,-0.5,-0.025,0,0,0.5,0,6.52209279817015
21,8,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.239901589021,0.0400288497883,0.0400002554412,0.640069167362,0.0400001383874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,8.26873183211774
34,10,513,0.507843136259,0.99999999661,0.671186438403,6,1,1,0,4.69980506823,10,0,0,0,0,0,1,538,538,538,0,0,0,0,1,0,0,0,0.020000276576,0.269383405258,0.670441777826,0.0200001198151,0.0201744205253,0.602657004831,0.0338768115942,0.037037037037,0.0272904483431,0.575757575758,0.424242424242,0.375438596491,0.0333333333333,0.7,-0.369642857143,-0.8,-0.05,1,0,0.5,0,6.78784498230958
486,7,526,0.47047618958,0.999999996721,0.619672129116,3,2,1,1,4.63688212928,9,0,0,0,0,1,0,1000,1000,1000,1,0,0,0,0,0,0,0,0.0223371585986,0.0222414990014,0.0222251185521,0.0222252054466,0.910971018401,0.449394586895,0.110226070226,0.0456273764259,0.0152091254753,0.75,0.25,0.273340548341,0.0333333333333,0.5,-0.251041666667,-0.6,-0.125,0.654761904762,-0.0595238095238,0.154761904762,0.0595238095238,9.78695373628018
43,11,374,0.570224717499,0.999999995536,0.69642856832,17,2,1,0,4.64438502674,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0400000983771,0.839895536986,0.040000297473,0.0401040185453,0.0400000486187,0.435175282234,0.199049316696,0.0267379679144,0.0106951871658,0.714285714286,0.285714285714,0.372272727273,0.1,1,-0.134722222222,-0.166666666667,-0.05,0,0,0.5,0,7.24422751560335
272,11,231,0.646788987859,0.999999993007,0.727272722187,15,4,9,0,4.77056277056,10,0,0,0,0,0,0,13100,13100,13100,0,0,0,0,1,0,0,0,0.0200041248539,0.0200115411075,0.0200044590328,0.641514341899,0.298465533107,0.497685185185,0.23037037037,0.0692640692641,0.00865800865801,0.888888888889,0.111111111111,0.290104166667,0.1,0.6,-0.25,-0.4,-0.1,0.2,0.2,0.3,0.2,7.24422751560335
280,11,950,0.419354838259,0.999999998179,0.602914388701,11,3,1,1,4.6,7,0,0,1,0,0,0,1600,4100,2850,0,0,0,1,0,0,0,0,0.742252685864,0.171681509428,0.0289005142454,0.0285929309164,0.0285723595465,0.399206793207,0.0914492174492,0.0378947368421,0.0105263157895,0.782608695652,0.217391304348,0.232246272246,0.1,0.7,-0.326666666667,-0.75,-0.125,0,0,0.5,0,7.60090245954208
600,7,570,0.530249109377,0.99999999705,0.705014747183,17,1,1,0,4.73684210526,6,0,0,1,0,0,0,3000,3000,3000,0,0,0,0,0,1,0,1,0.866666413925,0.0333334389316,0.0333333888148,0.0333333857062,0.0333333726222,0.439869281046,0.0902183600713,0.0508771929825,0.0298245614035,0.630434782609,0.369565217391,0.338889759666,0.0333333333333,0.9,-0.280392156863,-0.7,-0.1,0,0,0.5,0,8.07090608878782
633,12,303,0.629496400613,0.999999995074,0.674876843966,10,0,1,0,4.48514851485,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0400087282331,0.0400094211148,0.839969761253,0.0400060902716,0.0400059991279,0.604761904762,0.114285714286,0.023102310231,0.00660066006601,0.777777777778,0.222222222222,0.385714285714,0.2,0.5,-0.6,-1,-0.2,0,0,0.5,0,7.64969262371151
443,9,269,0.57954545235,0.999999993333,0.733333328444,7,6,1,0,4.09293680297,7,0,0,0,0,1,0,2800,2900,2866.66666667,0,1,0,0,0,0,0,0,0.0286146293703,0.0285721270518,0.0285822831495,0.0285715365446,0.885659423884,0.516558441558,0.104045954046,0.0520446096654,0.0111524163569,0.823529411765,0.176470588235,0.246799628942,0.136363636364,0.7,-0.183333333333,-0.25,-0.1,0.5,0.136363636364,0,0.136363636364,7.00306545878646
23,7,1785,0.379587155746,0.99999999903,0.564500484419,53,36,5,1,4.67114845938,4,0,0,1,0,0,0,497,45900,5452.25806452,0,1,0,0,0,0,0,0,0.79943294403,0.0500696471972,0.0500362598839,0.0501084431855,0.0503527057038,0.455455469327,0.157476441242,0.0526610644258,0.0134453781513,0.796610169492,0.203389830508,0.346826931933,0.0333333333333,0.8,-0.228670634921,-0.5,-0.0714285714286,0,0,0.5,0,8.80986280537906
115,15,1097,0.449541283991,0.9999999984,0.66239999894,18,4,1,2,5.02278942571,5,0,0,1,0,0,0,813,5100,2528.25,1,0,0,0,0,0,0,0,0.439623557907,0.0400003043029,0.440374717783,0.0400001741951,0.0400012458125,0.357930146317,0.0601116774504,0.0291704649043,0.0145852324521,0.666666666667,0.333333333333,0.369144007035,0.0333333333333,0.8,-0.351388888889,-0.7,-0.1,0.0222222222222,0,0.477777777778,0,7.17011954344963
710,10,385,0.589947088386,0.999999995868,0.756198343983,8,0,1,0,4.87792207792,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0222224533792,0.0222236596123,0.800001475007,0.133329365299,0.0222230467031,0.446383186706,0.066495601173,0.0467532467532,0.025974025974,0.642857142857,0.357142857143,0.311742424242,0.1,0.6,-0.285,-0.8,-0.1,0.333333333333,0.25,0.166666666667,0.25,8.00636756765025
492,9,730,0.446197990752,0.999999997778,0.577777776494,2,2,12,0,4.91917808219,10,0,0,0,0,0,1,3600,29900,16750,0,1,0,0,0,0,0,0,0.0202518422314,0.0200358623276,0.379787843826,0.0209615415314,0.558962910083,0.444291125541,-0.00846861471861,0.0356164383562,0.0205479452055,0.634146341463,0.365853658537,0.342977855478,0.05,1,-0.626111111111,-1,-0.075,1,-1,0.5,1,8.55641390456952
218,14,408,0.501240693545,0.999999995595,0.643171803334,5,1,2,2,4.59803921569,3,0,0,0,0,0,1,1100,1100,1100,0,0,1,0,0,0,0,0,0.0666682032895,0.06666675664,0.733324186093,0.0666666886591,0.0666741653189,0.423529411765,0.177450980392,0.0294117647059,0.00490196078431,0.857142857143,0.142857142857,0.351388888889,0.1,0.6,-0.225,-0.3,-0.15,0.225,-0.05,0.275,0.05,6.59714570188665
142,11,591,0.528268550303,0.999999997183,0.704225350129,12,2,12,1,4.5076142132,6,0,0,0,0,1,0,23700,23700,23700,0,1,0,0,0,0,0,0,0.0333344988768,0.0333399583241,0.0333341267564,0.0333358117937,0.866655604249,0.471551226551,0.131113516114,0.0423011844332,0.0186125211506,0.694444444444,0.305555555556,0.371670995671,0.1,1,-0.194696969697,-0.625,-0.05,0.541666666667,0.0625,0.0416666666667,0.0625,7.17011954344963
189,12,686,0.509774435324,0.999999997636,0.687943260785,11,0,2,1,4.7361516035,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0400009426013,0.0400000950903,0.839996797987,0.0400000479081,0.0400021164134,0.361609336609,0.0396089271089,0.0218658892128,0.0116618075802,0.652173913043,0.347826086957,0.251035353535,0.0625,0.5,-0.275,-0.6,-0.1,0.4,-0.25,0.1,0.25,7.43838353004431
701,11,343,0.557228913984,0.999999994792,0.729166662869,12,6,1,0,4.44314868805,6,0,0,0,0,1,0,890,890,890,0,0,1,0,0,0,0,0,0.0337684103319,0.0336014600399,0.374476481195,0.0333338437732,0.52481980466,0.39986938349,0.0700757575758,0.0320699708455,0.0204081632653,0.611111111111,0.388888888889,0.299896694215,0.0625,0.7,-0.180952380952,-0.3,-0.125,0,0,0.5,0,7.60090245954208
492,13,653,0.50477706926,0.999999997531,0.624691356482,23,6,1,9,4.76722817764,4,0,1,0,0,0,0,5300,5300,5300,0,1,0,0,0,0,0,0,0.0500033350046,0.0522632639492,0.0501480522189,0.797585322065,0.0500000267625,0.470637755102,0.16775085034,0.0474732006126,0.0153139356815,0.756097560976,0.243902439024,0.422119815668,0.0333333333333,1,-0.255833333333,-0.5,-0.05,1,0.5,0.5,0.5,7.49554194388426
596,10,1272,0.406200317642,0.999999998715,0.55784061625,10,7,16,0,4.52672955975,7,0,1,0,0,0,0,1600,3000,2175,0,0,1,0,0,0,0,0,0.0286903838593,0.673489629073,0.0285719216785,0.0286366407657,0.240611424624,0.462563582251,0.137656926407,0.0581761006289,0.0172955974843,0.770833333333,0.229166666667,0.313527407277,0.0625,0.75,-0.224431818182,-0.5,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6.86066367144829
465,12,278,0.651685390818,0.999999994924,0.720812179082,18,1,1,0,5.34172661871,5,0,0,1,0,0,0,1100,1100,1100,1,0,0,0,0,0,0,0,0.639872972601,0.0400382661516,0.0400762522678,0.0406705919378,0.239341917042,0.479761904762,-0.00833333333333,0.0215827338129,0.0215827338129,0.5,0.5,0.416666666667,0.1,1,-0.386111111111,-0.7,-0.1,0.666666666667,-0.7,0.166666666667,0.7,7.00306545878646
272,12,300,0.592465751396,0.999999994475,0.74585634947,1,1,1,0,4.84,9,0,1,0,0,0,0,1100,1100,1100,0,0,0,0,1,0,0,0,0.0222236842005,0.911079555764,0.0222231710566,0.0222506947308,0.0222228942481,0.517666666667,0.265666666667,0.06,0.00666666666667,0.9,0.1,0.461574074074,0.1,1,-0.166666666667,-0.166666666667,-0.166666666667,0,0,0.5,0,7.09007683577609
336,10,114,0.741071421955,0.999999985075,0.820895510136,6,2,0,2,4.59649122807,8,0,0,0,0,1,0,33100,33100,33100,0,0,0,1,0,0,0,0,0.0250974879105,0.0252009082957,0.0250087277803,0.282259746906,0.642433129107,0.601928374656,0.201790633609,0.0701754385965,0.0175438596491,0.8,0.2,0.433712121212,0.136363636364,1,-0.65,-0.8,-0.5,1,0.5,0.5,0.5,8.47637119689598
560,11,228,0.609649120133,0.999999992701,0.75182481203,4,2,1,0,4.60964912281,7,0,0,0,0,0,1,1400,1400,1400,0,0,0,1,0,0,0,0,0.028571507492,0.0285715212341,0.885712414422,0.0285714939163,0.0285730629353,0.433897243108,0.0382832080201,0.0350877192982,0.030701754386,0.533333333333,0.466666666667,0.319047619048,0.0333333333333,0.5,-0.273214285714,-1,-0.1,0.480555555556,-0.322222222222,0.0194444444444,0.322222222222,6.89568269774787
244,10,703,0.529154518179,0.999999997602,0.702637888003,10,0,1,0,4.49928876245,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.120060301274,0.0204302815365,0.221270270781,0.618237489808,0.0200016566009,0.40174539391,0.0560686825612,0.0355618776671,0.022759601707,0.609756097561,0.390243902439,0.380454545455,0.1,1,-0.327641369048,-1,-0.0714285714286,0,0,0.5,0,6.71052310945243
662,12,2103,0.351156069195,0.999999999154,0.541455160286,23,2,1,0,4.45744174988,7,0,0,1,0,0,0,1200,1500,1350,0,0,0,0,0,0,1,1,0.885111486277,0.0285931073071,0.0285821963753,0.0286608332258,0.0290523768147,0.487691818337,0.153336552933,0.0475511174513,0.0209224916786,0.694444444444,0.305555555556,0.409364718615,0.1,1,-0.268069083694,-1,-0.05,0,0,0.5,0,7.17011954344963
483,12,799,0.474358973751,0.999999997951,0.620901638072,12,9,9,0,4.59949937422,5,0,0,1,0,0,0,981,64300,11211.5714286,0,0,0,1,0,0,0,0,0.839957988341,0.0400026799927,0.0400245222351,0.0400145826635,0.0400002267673,0.523525618217,0.161680157742,0.0575719649562,0.0137672090113,0.80701754386,0.19298245614,0.382316958404,0.0333333333333,0.8,-0.289015151515,-0.5,-0.125,0.9,0.5,0.4,0.5,7.37775890822787
477,10,518,0.560077518294,0.999999996904,0.724458202091,12,6,0,0,4.78185328185,10,0,0,0,0,0,1,1400,2200,1800,0,0,1,0,0,0,0,0,0.020007967402,0.020003125229,0.221799356437,0.0200017211905,0.718187829742,0.40399045399,0.195382395382,0.0366795366795,0.00965250965251,0.791666666667,0.208333333333,0.395269423559,0.0625,0.7,-0.0925,-0.125,-0.0125,0,0,0.5,0,6.54247196050681
231,11,1330,0.475346686845,0.999999998775,0.658088234488,28,5,6,9,4.65187969925,4,0,1,0,0,0,0,704,7900,4176,0,0,0,1,0,0,0,0,0.050000349622,0.0516696358706,0.0500012978232,0.798328397012,0.0500003196724,0.466597343956,0.139104998775,0.0436090225564,0.012030075188,0.783783783784,0.216216216216,0.333854866398,0.0625,1,-0.25505952381,-0.5,-0.0714285714286,0.291666666667,0,0.208333333333,0,6.12029741895095
231,9,571,0.522522521581,0.999999997238,0.671270716378,22,2,8,0,5.23642732049,6,0,0,0,0,0,1,1400,2500,1950,0,0,0,1,0,0,0,0,0.0344072480355,0.0333414815205,0.589899987974,0.0334964859707,0.3088547965,0.385537592749,0.133642399267,0.031523642732,0.0192644483363,0.620689655172,0.379310344828,0.462698412698,0.2,0.8,-0.189015151515,-0.333333333333,-0.1,0,0,0.5,0,7.00306545878646
313,11,1374,0.369504209196,0.99999999867,0.474734041922,11,3,34,0,4.22780203785,10,0,0,0,0,1,0,1000,9300,5150,0,0,0,0,0,1,0,1,0.0200648146942,0.0200014534877,0.382967462918,0.0200003799069,0.556965888993,0.504892329892,0.20803973804,0.0312954876274,0.00873362445415,0.781818181818,0.218181818182,0.387071881607,0.05,1,-0.205125661376,-0.4,-0.05,0,0,0.5,0,9.10497985631836
602,8,275,0.597069594883,0.999999994012,0.736526941697,5,4,1,0,4.92363636364,7,0,0,0,1,0,0,3000,5700,4350,0,0,0,1,0,0,0,0,0.744922653653,0.0285881521222,0.028636184202,0.0286413363756,0.169211673647,0.477564102564,0.175757575758,0.0545454545455,0.0181818181818,0.75,0.25,0.342424242424,0.1,0.6,-0.173333333333,-0.25,-0.125,0,0,0.5,0,7.74066440191724
212,12,365,0.562499998402,0.999999995575,0.712389377379,17,8,5,0,4.74520547945,8,0,0,0,1,0,0,728,2200,1242.4,0,1,0,0,0,0,0,0,0.210527892245,0.0252217939657,0.530625443246,0.208301505218,0.0253233653261,0.373340548341,0.18243473698,0.0465753424658,0.00547945205479,0.894736842105,0.105263157895,0.387471352177,0.0333333333333,0.8,-0.2,-0.25,-0.15,0.5,0.136363636364,0,0.136363636364,7.24422751560335
231,11,486,0.495633186691,0.999999996441,0.644128111587,4,2,1,1,4.84362139918,7,0,0,0,0,0,1,8000,8000,8000,0,0,0,1,0,0,0,0,0.580238100528,0.0285749874897,0.333505820363,0.0286364767798,0.0290446148396,0.262808933491,0.117085792995,0.0411522633745,0.0144032921811,0.740740740741,0.259259259259,0.309672077922,0.136363636364,0.7,-0.14880952381,-0.25,-0.1,0,0,0.5,0,6.8330317327862
384,8,5562,0.379039790701,0.999999999721,0.542514636035,7,5,100,1,4.82560230133,9,0,1,0,0,0,0,2100,25900,11200,0,0,0,0,1,0,0,0,0.0229466596022,0.0225237161426,0.218788876818,0.713453021892,0.0222877255454,0.399521330063,0.053454905088,0.024631427544,0.0179791441927,0.57805907173,0.42194092827,0.342011802067,0.0333333333333,1,-0.296599206349,-1,-0.05,0,0,0.5,0,6.5510803350434
50,12,519,0.503875968016,0.999999996622,0.706081078696,4,1,4,0,5.05009633911,6,0,0,0,0,0,1,1700,1700,1700,0,0,1,0,0,0,0,0,0.033340481935,0.0334448675628,0.198848564382,0.0333997086441,0.700966377476,0.54944973545,0.139021164021,0.0462427745665,0.0173410404624,0.727272727273,0.272727272727,0.399603174603,0.1,0.75,-0.259391534392,-0.7,-0.0666666666667,0,0,0.5,0,7.74066440191724
477,11,353,0.63793103265,0.999999995536,0.781249996512,8,2,1,0,4.98300283286,7,0,0,1,0,0,0,639,71000,35819.5,0,0,1,0,0,0,0,0,0.738148425804,0.0285867139273,0.176089440716,0.0286036896752,0.0285717298767,0.54375,0.128598484848,0.0339943342776,0.0226628895184,0.6,0.4,0.511363636364,0.136363636364,1,-0.325,-0.6,-0.05,0,0,0.5,0,6.90073066404517
231,10,234,0.724890826529,0.999999993377,0.854304630104,6,3,2,0,5.38034188034,10,0,0,0,0,0,1,6000,6000,6000,0,0,0,1,0,0,0,0,0.0202482178503,0.0200006416513,0.433257286147,0.0200014793582,0.506492374993,0.342760942761,0.0230068542569,0.0470085470085,0.0470085470085,0.5,0.5,0.261747343566,0.1,1,-0.217045454545,-0.5,-0.125,0,-0.2,0.5,0.2,7.9373746961633
19,12,350,0.669540227961,0.999999995633,0.851528380561,13,2,2,0,4.74571428571,8,1,0,0,0,0,0,1800,10800,6300,0,0,0,0,0,1,0,1,0.0252662080868,0.0250025174391,0.189369288436,0.0250491386817,0.735312847356,0.568657731158,0.0106133449883,0.04,0.02,0.666666666667,0.333333333333,0.36479978355,0.0625,0.6,-0.58630952381,-1,-0.05,0.2375,-0.0375,0.2625,0.0375,6.69826805411541
27,9,808,0.488721803899,0.999999997743,0.722347628166,10,0,1,0,4.31806930693,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0285725256672,0.0285728524068,0.0285723677699,0.0285719735038,0.885710280652,0.403797910613,0.017498962225,0.0383663366337,0.0334158415842,0.534482758621,0.465517241379,0.27894916911,0.1,0.7,-0.264043209877,-0.7,-0.0125,0.555555555556,0.388888888889,0.0555555555556,0.388888888889,7.90100705199242
141,11,713,0.479768785434,0.999999997664,0.635514017207,19,3,1,0,4.94530154278,6,0,0,0,0,0,1,800,800,800,0,0,1,0,0,0,0,0,0.03336125465,0.0333336798873,0.521559863857,0.0333911778705,0.378354023735,0.380224847616,0.0846073310747,0.0294530154278,0.0182328190743,0.617647058824,0.382352941176,0.319457328386,0.0625,1,-0.212820512821,-0.7,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,7.3132203870903
148,9,832,0.476772615554,0.999999997797,0.713656386093,6,1,1,0,4.859375,8,0,0,1,0,0,0,158900,158900,158900,0,0,1,0,0,0,0,0,0.775677676931,0.149196545085,0.0250011810118,0.0250223060649,0.0251022909075,0.496618459665,0.0967898247586,0.03125,0.0144230769231,0.684210526316,0.315789473684,0.351787379287,0.1,0.8,-0.204326923077,-0.5,-0.05,0.266666666667,0.1,0.233333333333,0.1,8.21608809863232
97,12,587,0.483870966875,0.99999999711,0.624277454843,2,2,1,0,4.50766609881,6,0,0,1,0,0,0,910,910,910,0,0,0,0,1,0,0,0,0.534595490921,0.0333365784529,0.198785592309,0.0333355705954,0.199946767721,0.521458001063,0.112818979266,0.0408858603066,0.0102214650767,0.8,0.2,0.273421717172,0.05,0.8,-0.3625,-0.7,-0.125,0,0,0.5,0,7.09007683577609
209,11,962,0.443743427504,0.999999998258,0.611498256774,7,2,1,1,5.12785862786,5,0,0,0,0,0,1,865,1800,1332.5,0,0,0,0,1,0,0,0,0.0400016317501,0.0400000401352,0.839996217899,0.0400000140878,0.0400020961276,0.248991429446,0.0069314355678,0.0155925155925,0.027027027027,0.365853658537,0.634146341463,0.296424242424,0.0333333333333,0.6,-0.153418803419,-0.316666666667,-0.1,1,0,0.5,0,6.51323011091231
701,8,307,0.543973939596,0.999999994652,0.647058820069,7,2,1,0,4.90879478827,6,0,0,0,0,0,1,2100,2300,2200,0,0,1,0,0,0,0,0,0.0333336066114,0.0333335849317,0.866664501595,0.0333335324169,0.0333347744448,0.331481481481,0.127083333333,0.0293159609121,0.00325732899023,0.9,0.1,0.383333333333,0.1,0.6,-0.4,-0.4,-0.4,0,0,0.5,0,6.56807791141198
330,12,546,0.523166022156,0.999999996805,0.680511179934,9,2,1,0,4.50549450549,5,0,0,1,0,0,0,743,1500,1121.5,0,0,1,0,0,0,0,0,0.838973572132,0.0400067473256,0.0407925014987,0.0400040530375,0.0402231260061,0.465047087416,0.204273942432,0.043956043956,0.00732600732601,0.857142857143,0.142857142857,0.376443001443,0.05,0.8,-0.238888888889,-0.6,-0.05,1,-0.6,0.5,0.6,6.25958146406492
399,10,471,0.50319829317,0.999999996575,0.643835614233,10,2,0,0,5.14225053079,10,0,0,0,0,1,0,7000,7000,7000,0,0,0,1,0,0,0,0,0.020035841931,0.0200095312178,0.40917068044,0.020007931814,0.530776014597,0.443502388416,0.112091356919,0.0636942675159,0.031847133758,0.666666666667,0.333333333333,0.340757575758,0.05,0.8,-0.243095238095,-0.5,-0.0714285714286,0.584848484848,0.134343434343,0.0848484848485,0.134343434343,7.00306545878646
537,7,298,0.621428569209,0.999999995215,0.693779900987,9,0,1,0,5.19798657718,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.604895770774,0.0200083525005,0.335074694019,0.02001782025,0.020003362456,0.352898550725,0.254347826087,0.0469798657718,0,1,0,0.417857142857,0.2,0.7,0,0,0,0,0,0.5,0,7.69621263934641
213,11,1216,0.441783649511,0.999999998603,0.634078211405,4,1,1,0,4.35773026316,6,0,1,0,0,0,0,1400,1400,1400,1,0,0,0,0,0,0,0,0.0333339312178,0.866481081814,0.0333335572043,0.033517796941,0.0333336328228,0.47694009422,0.0804717341482,0.0279605263158,0.0139802631579,0.666666666667,0.333333333333,0.364463967405,0.1,1,-0.346078431373,-0.8,-0.1,0,0,0.5,0,7.24422751560335
349,12,121,0.733333327222,0.999999985294,0.955882338884,2,2,0,0,4.22314049587,10,0,0,0,0,0,0,2500,310800,156650,0,0,0,0,1,0,0,0,0.0200567826918,0.0953733907329,0.020000473038,0.844568989642,0.0200003638955,0.5375,0.265625,0.0495867768595,0.0165289256198,0.75,0.25,0.420833333333,0.3,0.5,-0.2,-0.3,-0.1,0,0,0.5,0,6.39859493453521
